date,commodity,unit,pct_of_parity,pct_footnote,parity_price_ocr,parity_footnote,is_report_month,confidence,issues,source_pdf,source_page,raw_line,bbox_left,bbox_top,bbox_right,bbox_bottom,bbox_dpi
1935-09,corn,$/bushel,109,,5.84,,False,review_computed,"computed=109 (mkt=0.78, par=0.715075952170062); ocr_was=46",AgriPric-09-30-1996.pdf,22,"Corn, Bu : -411 5.84 6.23 6.19 46 69 58",473,1222,3029,1267,400
1936-08,corn,$/bushel,137,,6.23,,False,review_computed,"computed=137 (mkt=1.04, par=0.7611256830601093); ocr_was=69",AgriPric-09-30-1996.pdf,22,"Corn, Bu : -411 5.84 6.23 6.19 46 69 58",473,1222,3029,1267,400
1963-02,corn,$/bushel,73,,1.3,,False,review_computed,"computed=73 (mkt=1.09, par=1.5007308333333331); ocr_was=67",AgriPric-02-28-1964.pdf,5,"Corn, POY big ecccccconcccseccesess * 3 +498 1.3 1,56 1.56 67 70 69",535,1610,2944,1691,400
1963-03,corn,$/bushel,74,,,,False,review_computed,"pct values span wide range; computed=74 (mkt=1.1, par=1.495920798611111); ocr_was=67",AgriPric-03-31-1964.pdf,5,"Corn, per bac were, ot a tags iss aise tse 67 69 7",483,1564,2898,1664,400
1963-04,corn,$/bushel,73,,,,False,review_computed,"computed=73 (mkt=1.1, par=1.5007308333333331); ocr_was=69",AgriPric-05-28-1964.pdf,5,"Corn, per We ennccccsccccccrere, "" 3 248 1.59 31.56 1.56 69 73 74",345,1654,2876,1732,400
1963-08,corn,$/bushel,79,,,,False,review_computed,"computed=79 (mkt=1.19, par=1.5007308333333331); ocr_was=75",AgriPric-08-31-1964.pdf,5,"Corn, PEL Dita cccsccecsceseersvore ""3 2498 1.59 1.55 1.56 75 72 72",503,1670,3056,1729,400
1963-09,corn,$/bushel,81,,408.0,,False,review_computed,"only 2/3 pct values; computed=81 (mkt=1.21, par=1.495920798611111); ocr_was=76",AgriPric-09-30-1964.pdf,5,"Corn, per bis ecccccccersccccccese "" 2 0408 «108918862858 76 2 75",419,1614,2892,1695,400
1964-01,corn,$/bushel,76,,1.56,,False,review_computed,"computed=76 (mkt=1.12, par=1.469099295971002); ocr_was=70",AgriPric-02-28-1964.pdf,5,"Corn, POY big ecccccconcccseccesess * 3 +498 1.3 1,56 1.56 67 70 69",535,1610,2944,1691,400
1965-02,corn,$/bushel,82,,1055.0,,False,review_computed,"computed=82 (mkt=1.2, par=1.464393570536829); ocr_was=75",AgriPric-02-28-1966.pdf,5,"Corn, ner DUs cccrccecccctacccccccee "" 8 *475 1055 1.55 1.56 75 74 74",529,1590,2984,1669,400
1965-02,corn,$/bushel,82,,1.55,,False,review_computed,"pct values span wide range; computed=82 (mkt=1.2, par=1.464393570536829); ocr_was=75",AgriPric-03-30-1965.pdf,5,"Corny per Pie secerececcccecsane "" : 2468 1.56 1.55 1.55 7. 75 76",435,1700,2880,1753,400
1965-05,corn,$/bushel,84,,1.58,,False,review_computed,"computed=84 (mkt=1.26, par=1.4967303370786516); ocr_was=73",AgriPric-05-31-1966.pdf,5,"Corn, per bu. Cossegraceresenaseone ""3 2475 1.58 3.258 e538 73 73 75",409,1674,2940,1729,400
1965-05,corn,$/bushel,84,,1.61,,False,review_computed,"computed=84 (mkt=1.26, par=1.4967303370786516); ocr_was=78",AgriPric-05-31-1968.pdf,5,"Corn, per bu. meaegtoeoeoepabheoegaczen "" $ 464 1.61 1.64 1064 78 65 66",345,1734,2962,1795,400
1965-05,corn,$/bushel,84,,1.56,,False,review_computed,"only 2/3 pct values; computed=84 (mkt=1.26, par=1.4967303370786516); ocr_was=78",AgriPric-06-29-1965.pdf,5,"Corn, per Die soccsccccvacvccseene + 8 2 488 1.56 1.58 1.58 74 78 78",461,1742,2918,1801,400
1965-07,corn,$/bushel,82,,1.58,,False,review_computed,"computed=82 (mkt=1.22, par=1.4967303370786516); ocr_was=77",AgriPric-08-30-1965.pdf,5,"Corn, per bue Seeeecoaeteseredseaeees ""3 2488 1.56 1.58 1.57 72 77 78",395,1684,2942,1765,400
1965-11,corn,$/bushel,70,,1262.0,,False,review_computed,"computed=70 (mkt=1.04, par=1.4921107990012483); ocr_was=60",AgriPric-11-29-1968.pdf,5,"Corn, per bus Seeeseenosetecsetd * 3 2464. 1262 1.66 1-67 60 58 62",425,1670,2946,1721,400
1966-01,corn,$/bushel,80,,1.55,,False,review_computed,"computed=80 (mkt=1.19, par=1.4959571194091097); ocr_was=74",AgriPric-02-28-1966.pdf,5,"Corn, ner DUs cccrccecccctacccccccee "" 8 *475 1055 1.55 1.56 75 74 74",529,1590,2984,1669,400
1966-07,corn,$/bushel,84,,61.59,,False,review_computed,"computed=84 (mkt=1.27, par=1.518623136369854); ocr_was=80",AgriPric-07-31-1967.pdf,5,"Corn, per due cecvavacceccensees “ $ 472 =61.59 1.62 1.63 80 78 74",461,1692,2938,1739,400
1966-07,corn,$/bushel,84,,159.0,,False,review_computed,"computed=84 (mkt=1.27, par=1.518623136369854); ocr_was=80",AgriPric-08-30-1966.pdf,5,"Corny per bus svoccsscssccsoasee "" & 0475) 1057 1e59 1039 75 80 84",495,1670,2970,1727,400
1966-10,corn,$/bushel,84,,1.66,,False,review_computed,"computed=84 (mkt=1.29, par=1.5322227465463003); ocr_was=58",AgriPric-11-29-1968.pdf,5,"Corn, per bus Seeeseenosetecsetd * 3 2464. 1262 1.66 1-67 60 58 62",425,1670,2946,1721,400
1968-11,corn,$/bushel,66,,1.67,,False,review_computed,"computed=66 (mkt=1.04, par=1.5801079907746576); ocr_was=62",AgriPric-11-28-1969.pdf,5,"Corn, per bue POearerennastaseaasees "" 3 2460 1.67 1,73 1.73 62 65 62",439,1308,2916,1363,400
1972-12,corn,$/bushel,73,,2.07,,False,review_computed,"computed=73 (mkt=1.42, par=1.9520894486692015); ocr_was=69",AgriPric-01-30-1973.pdf,5,"Corn, per bu. ""3 457 1.94 2.07 2.09 56 69 67",235,1252,2787,1301,400
1973-06,corn,$/bushel,91,,2.28,,False,review_computed,"computed=91 (mkt=1.99, par=2.177443983768525); ocr_was=87",AgriPric-06-28-1974.pdf,5,"Corn, per bu. wo 455 2.28 2.57 2.58 87 95 100",351,1336,2861,1385,400
1973-06,corn,$/bushel,91,,2.28,,False,review_computed,"pct values span wide range; computed=91 (mkt=1.99, par=2.177443983768525); ocr_was=87",AgriPric-07-30-1973.pdf,5,"Corn, per bu. "" : 457 2.00 2.28 2,28 57 87 89",281,1362,2822,1411,400
1974-12,corn,$/bushel,121,,2.79,,False,review_computed,"computed=121 (mkt=3.27, par=2.6955001624431447); ocr_was=117",AgriPric-01-31-1975.pdf,5,"CORN, PER BU. ""o; ~ ,682 2.45 2.79 2.94 101 117 104",207,1388,2707,1433,400
1976-05,corn,$/bushel,83,,3.24,,False,review_computed,"pct values span wide range; pct=8_likely_truncated; computed=83 (mkt=2.61, par=3.1634975686498854); ocr_was=8",AgriPric-05-31-1977.pdf,5,"CORN, PER BU. mos 503 3.24 3.49 3.49 8] 66 63",307,1414,2797,1471,400
1976-05,corn,$/bushel,83,,3.24,,False,review_computed,"pct values span wide range; pct=8_likely_truncated; computed=83 (mkt=2.61, par=3.1634975686498854); ocr_was=8",AgriPric-06-29-1976.pdf,5,"CORN, PER BU. ns 7 496 3.04 3.24 3,29 88 8] 83",277,1362,2669,1428,400
1988-02,corn,$/bushel,37,,4.93,,False,review_computed,"pct=37_possibly_garbled; computed=37 (mkt=, par=); ocr_was=37",AgriPric-02-28-1989.pdf,8,"CORN, BU : -438 4.93 5.26 5.26 37 49 48",363,1488,2935,1537,400
1988-02,corn,$/bushel,37,,4.93,,False,review_computed,"pct=37_possibly_garbled; computed=37 (mkt=, par=); ocr_was=37",AgriPric-03-30-1988.pdf,8,"CORN, BU : .433 4.78 4.93 4.93 31 37 37",417,1346,2883,1389,400
1989-08,corn,$/bushel,42,,5.35,,False,review_computed,"computed=42 (mkt=, par=); ocr_was=42",AgriPric-08-31-1990.pdf,8,"CORN, BU ""439 5.35 5.55 5.55 42 47 44",361,1310,2871,1359,400
1989-08,corn,$/bushel,42,,5.35,,False,review_computed,"computed=42 (mkt=, par=); ocr_was=42",AgriPric-09-29-1989.pdf,8,"CORN, BU : -436 5.11 5.35 5.35 51 42 43",345,1312,2915,1363,400
1989-12,corn,$/bushel,42,,5.35,,False,review_computed,"computed=42 (mkt=, par=); ocr_was=42",AgriPric-01-31-1990.pdf,8,"CORN, BU -_ -439 5.26 5.35 5.45 49 42 41",431,1234,3017,1287,400
1990-09,corn,$/bushel,42,,5.55,,False,review_computed,"computed=42 (mkt=, par=); ocr_was=42",AgriPric-09-30-1991.pdf,19,"Corn, Bu : -435 5.55 5.65 5.65 42 41 42",397,1188,2899,1245,400
1990-10,corn,$/bushel,43,,5.67,,False,review_computed,"pct=39_possibly_garbled; computed=43 (mkt=2.19, par=5.046673102708501); ocr_was=39",AgriPric-11-30-1990.pdf,8,"CORN, BU : -439 «5.35 5.67 §.67 42 39 37",465,1228,2811,1285,400
1990-12,corn,$/bushel,39,,5.67,,False,review_computed,"pct=39_possibly_garbled; computed=39 (mkt=, par=); ocr_was=39",AgriPric-01-31-1991.pdf,8,"CORN’ BU : ""434 65.45 5.67 5.59 42 39 40",383,1254,2919,1299,400
1991-05,corn,$/bushel,42,,5.66,,False,review_computed,"computed=42 (mkt=, par=); ocr_was=42",AgriPric-05-29-1992.pdf,19,"Corn, Bu : 422 5.66 5.55 5.55 42 45 45",421,1258,2865,1313,400
1991-05,corn,$/bushel,42,,5.66,,False,review_computed,"only 2/3 pct values; computed=42 (mkt=, par=); ocr_was=42",AgriPric-06-28-1991.pdf,19,CORN; BU : -434 5.53 5.66 5.66 48 42 4},351,1306,2913,1357,400
1991-06,corn,$/bushel,41,,5.66,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-06-29-1992.pdf,19,"Corn, Bu : -422 5.66 5.55 5.55 41 45 44",463,1258,2837,1313,400
1991-06,corn,$/bushel,41,,5.66,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-07-31-1991.pdf,19,"Corn, Bu : -435 5.55 5.66 5.65 47 41 39",375,1162,2905,1221,400
1991-08,corn,$/bushel,41,,5.65,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-08-31-1992.pdf,19,"Corn, Bu : 434 5.65 5.73 5.73 41 40 37",395,1236,2821,1289,400
1991-08,corn,$/bushel,41,,5.65,,False,review_computed,"computed=41 (mkt=, par=); ocr_was=41",AgriPric-09-30-1991.pdf,19,"Corn, Bu : -435 5.55 5.65 5.65 42 41 42",397,1188,2899,1245,400
1991-10,corn,$/bushel,47,,5.66,,False,review_computed,"computed=47 (mkt=2.31, par=4.906157970550577); ocr_was=41",AgriPric-11-27-1991.pdf,19,"Corn, Bu : -435 5.67 5.66 5.66 38 41 40",487,1194,2865,1247,400
1992-12,corn,$/bushel,34,,5.75,,False,review_computed,"pct=34_possibly_garbled; computed=34 (mkt=, par=); ocr_was=34",AgriPric-01-29-1993.pdf,22,"Corn, Bu : 433 5.46 5.75 5.76 44 34 35",375,1234,2939,1293,400
1993-12,corn,$/bushel,45,,5.91,,False,review_computed,"computed=45 (mkt=, par=); ocr_was=45",AgriPric-01-31-1994.pdf,22,"Corn, Bu : -421 5.76 5.91 5.71 35 45 50",437,1234,2999,1283,400
1994-12,corn,$/bushel,37,,5.78,,False,review_computed,"pct=37_possibly_garbled; computed=37 (mkt=, par=); ocr_was=37",AgriPric-01-31-1995.pdf,22,"Corn, Bu : .414 5.71 5.78 5.78 47 37 38",409,1258,2975,1309,400
1995-12,corn,$/bushel,59,,5.89,,False,review_computed,"computed=59 (mkt=3.07, par=5.211055712714129); ocr_was=52",AgriPric-01-31-1996.pdf,24,"Corn, Bu : -411 5.78 5.89 5.97 38 52 54",443,1252,3007,1301,400
1995-12,corn,$/bushel,59,,5.89,,False,review_computed,"computed=59 (mkt=3.07, par=5.211055712714129); ocr_was=52",AgriPric-12-30-1996.pdf,22,"Corn, Bu : .411 5.89 6.19 6.17 52 43 41",441,1218,2987,1261,400
1996-09,corn,$/bushel,63,,6.19,,False,review_computed,"computed=63 (mkt=3.56, par=5.6953196960393); ocr_was=57",AgriPric-09-26-1997.pdf,22,"Corn, Bu : .418 6.19 6.38 6.35 57 39 39",429,1240,2994,1283,400
1996-09,corn,$/bushel,63,,6.19,,False,review_computed,"computed=63 (mkt=3.56, par=5.6953196960393); ocr_was=58",AgriPric-10-31-1996.pdf,24,"Corn, Bu : -411 5.89 6.19 6.20 47 58 47",401,1218,2941,1261,400
1998-02,corn,$/bushel,43,,6.5,,False,review_computed,"pct=39_possibly_garbled; computed=43 (mkt=2.55, par=5.87325412391873); ocr_was=39",AgriPric-02-26-1999.pdf,22,"Corn, Bu : 428 6.50 6.52 6.58 39 32 31",435,934,2993,979,400
1998-03,corn,$/bushel,44,,6.47,,False,review_computed,"pct=39_possibly_garbled; computed=44 (mkt=2.55, par=5.835556729028365); ocr_was=39",AgriPric-03-30-1999.pdf,22,"Corn, Bu : 428 6.47 6.58 6.55 39 31 31",435,915,2993,960,400
1998-04,corn,$/bushel,41,,6.56,,False,review_computed,"pct=37_possibly_garbled; computed=41 (mkt=2.41, par=5.820477771072219); ocr_was=37",AgriPric-04-30-1999.pdf,24,"Corn, Bu : 428 6.56 6.55 6.63 37 31 30",435,929,2993,974,400
1998-05,corn,$/bushel,40,,6.52,,False,review_computed,"pct=36_possibly_garbled; computed=40 (mkt=2.34, par=5.805398813116073); ocr_was=36",AgriPric-05-28-1999.pdf,22,"Corn, Bu : 428 6.52 6.63 6.64 36 31 30",435,915,2993,960,400
1998-06,corn,$/bushel,39,,6.49,,False,review_computed,"pct=35_possibly_garbled; computed=39 (mkt=2.28, par=5.782780376181855); ocr_was=35",AgriPric-06-29-1999.pdf,22,"Corn, Bu : 428 6.49 6.64 6.61 35 30 29",435,915,2993,960,400
1998-07,corn,$/bushel,38,,6.55,,False,review_computed,"pct=33_possibly_garbled; computed=38 (mkt=2.19, par=5.756392199758601); ocr_was=33",AgriPric-07-30-1999.pdf,24,"Corn, Bu : 428 6.55 6.61 6.64 33 30 25",435,919,2993,964,400
1998-08,corn,$/bushel,33,,6.55,,False,review_computed,"computed=33 (mkt=1.89, par=5.722464544357273); ocr_was=29",AgriPric-08-31-1999.pdf,22,"Corn, Bu : 428 6.55 6.64 6.61 29 26 27",435,929,2993,974,400
1998-09,corn,$/bushel,32,,6.47,,False,review_computed,"computed=32 (mkt=1.84, par=5.677227670488836); ocr_was=28",AgriPric-09-29-1999.pdf,22,"Corn, Bu : 428 6.47 6.61 6.67 28 26 27",435,924,2993,969,400
1998-11,corn,$/bushel,34,,6.5,,False,review_computed,"pct=30_possibly_garbled; computed=34 (mkt=1.93, par=5.7149250653792); ocr_was=30",AgriPric-11-30-1999.pdf,22,"Corn, Bu : 428 6.50 6.62 6.69 30 26 26",435,924,2993,969,400
1998-12,corn,$/bushel,35,,6.5,,False,review_computed,"pct=31_possibly_garbled; computed=35 (mkt=2.0, par=5.699846107423054); ocr_was=31",AgriPric-12-30-1999.pdf,22,"Corn, Bu : 428 6.50 6.69 6.69 31 25 26",435,929,2993,974,400
2003-09,corn,$/bushel,33,,6.61,,False,review_computed,"pct=33_possibly_garbled; computed=33 (mkt=, par=); ocr_was=33",AgriPric-10-31-2003.pdf,26,"Corn, Bu 0.389 6.55 6.61 6.71 36 33 30",390,835,2986,876,400
1936-08,cotton,cents/pound,88,,1.73,,False,review_computed,"only 2/3 pct values; computed=88 (mkt=0.123, par=0.13967486338797816); ocr_was=42",AgriPric-09-30-1996.pdf,22,American Upland : -114 1.59 1.73 1.72 AT 42 41,505,1332,3031,1381,400
1963-09,cotton,cents/pound,80,,13202.0,,False,review_computed,"only 2/3 pct values; pct=8_likely_truncated; computed=80 (mkt=0.327, par=0.4072048263888889); ocr_was=8",AgriPric-09-30-1964.pdf,5,American upland Seveesecseaseeees Ct. A 13202 mar 107° 40025 8 7 ma,443,1436,2892,1553,400
1965-05,cotton,cents/pound,72,,42.78,,False,review_computed,"computed=72 (mkt=0.299, par=0.4175393258426967); ocr_was=46",AgriPric-05-31-1968.pdf,5,"American upland pusencunvesenvae CK,2 12.58 42.78 44.41 44,53 46 44 47",367,1528,2960,1587,400
1965-07,cotton,cents/pound,72,,42.02,,False,review_computed,"pct values span wide range; pct=7_likely_truncated; computed=72 (mkt=0.3, par=0.4175393258426967); ocr_was=7",AgriPric-08-30-1965.pdf,5,"Ametican Upland eesseccsscceseesove Ctes 13,01 40.75 42,02 41,76 75 7 69",417,1490,2936,1548,400
1968-02,cotton,cents/pound,51,,43.78,,False,review_computed,"computed=51 (mkt=0.205, par=0.40375203500203505); ocr_was=45",AgriPric-03-29-1968.pdf,5,"American upland OOn dere soamasane cy, ? 12.58 41499 43.78 44,03 49 45 44",471,1450,2942,1511,400
1968-06,cotton,cents/pound,52,,44.53,,False,review_computed,"computed=52 (mkt=0.211, par=0.4096035137701805); ocr_was=47",AgriPric-07-30-1968.pdf,5,can upland eaccccacceneces Chet 12.98 43516. 44.53 44.66 9/48 47 45,659,1436,2902,1503,400
1968-11,cotton,cents/pound,59,,45.16,,False,review_computed,"computed=59 (mkt=0.241, par=0.4119441052774387); ocr_was=53",AgriPric-11-28-1969.pdf,5,"American upland eeneccccveccasecas Che 2 12.78 45.16 48,05 48,18 53 45 44",461,1402,2918,1457,400
1968-12,cotton,cents/pound,52,,45.29,,False,review_computed,"computed=52 (mkt=0.215, par=0.4131144010310678); ocr_was=48",AgriPric-01-30-1969.pdf,5,Amerionn upland ReResennenseoonneees Cte z 12.79 43253 45.29 46083 9/52 48 41,451,1322,2936,1451,400
1969-02,cotton,cents/pound,49,,46.68,,False,review_computed,"computed=49 (mkt=0.197, par=0.3993664319248827); ocr_was=42",AgriPric-02-27-1970.pdf,5,"American upland ..sesesseceereccsenes Ch. $ 12,58 46.68 48.18 48.56 42 40 42",481,1482,2858,1529,400
1969-02,cotton,cents/pound,49,,46.68,,False,review_computed,"only 2/3 pct values; computed=49 (mkt=0.197, par=0.3993664319248827); ocr_was=42",AgriPric-04-01-1969.pdf,5,"American upland Seocasensrssenaeen Cte 3: 12,79 44,03 46,68 47220 4/% 42 43",523,1184,2826,1251,400
1969-05,cotton,cents/pound,49,,47.8,,False,review_computed,"only 1/3 pct values; computed=49 (mkt=0.201, par=0.4104908450704226); ocr_was=42",AgriPric-05-28-1970.pdf,5,"American upland woseccceseseccsesa Che ¢ 12-58 47,80 498,81 48,81 42 “A &",447,1342,2882,1455,400
1969-07,cotton,cents/pound,53,,47.8,,False,review_computed,"computed=53 (mkt=0.217, par=0.4082659624413146); ocr_was=45",AgriPric-08-29-1969.pdf,5,"American upland sescsecccssnccevesece Cig € 12078 44.53 47,80 47.67 58 45 43",511,1258,2934,1320,400
1970-04,cotton,cents/pound,53,,48.81,,False,review_computed,"computed=53 (mkt=0.216, par=0.406241335978836); ocr_was=44",AgriPric-04-30-1971.pdf,5,American upland Ct. : 12.62 48.81 50.86 51.36 44 41 43,367,1430,2848,1487,400
1970-05,cotton,cents/pound,54,,48.81,,False,review_computed,"computed=54 (mkt=0.221, par=0.406241335978836); ocr_was=45",AgriPric-05-28-1971.pdf,5,American upland Ct. : 12.62 48.81 51.36 51.74 45 = = 43 44,337,1392,2744,1446,400
1970-06,cotton,cents/pound,54,,49.06,,False,review_computed,"computed=54 (mkt=0.221, par=0.406241335978836); ocr_was=45",AgriPric-06-30-1971.pdf,5,American upland Ct.: 12.62 49.06 51.74 51.99 45 44 45,437,1430,2778,1481,400
1970-08,cotton,cents/pound,56,,48.94,,False,review_computed,"computed=56 (mkt=0.227, par=0.406241335978836); ocr_was=46",AgriPric-08-30-1971.pdf,5,"American upland Ct.: 12.62 48.94 51.74 51,99 46 46 52",389,1462,2860,1513,400
1970-08,cotton,cents/pound,56,,48.0,,False,review_computed,"only 1/3 pct values; pct=6_likely_truncated; computed=56 (mkt=0.227, par=0.406241335978836); ocr_was=6",AgriPric-09-30-1970.pdf,5,Amerivan upland coe tceccaneresevesess Ube ¢ 12.58 47 80 48 Ok ko yy 1 h6 hh,431,1432,2918,1523,400
1970-09,cotton,cents/pound,53,,49.44,,False,review_computed,"computed=53 (mkt=0.219, par=0.409431712962963); ocr_was=44",AgriPric-09-30-1971.pdf,5,"American upland Ct. : 12,62 49,44 51.99 52.12 44 52 52",337,1454,2876,1501,400
1970-10,cotton,cents/pound,56,,49.57,,False,review_computed,"computed=56 (mkt=0.228, par=0.409431712962963); ocr_was=46",AgriPric-10-29-1971.pdf,5,American upland Cte: 12.62 49.57 52.12 “52.25 46 52 53,335,1413,2832,1494,400
1971-02,cotton,cents/pound,54,5,50.86,,False,review_computed,"computed=54 (mkt=0.218, par=0.4042338930105427); ocr_was=43",AgriPric-02-29-1972.pdf,5,American upland Ct. : 12.74 50.86 53.51 53.89 5/43 57 56,433,1424,2788,1479,400
1971-03,cotton,cents/pound,56,5,50.86,,False,review_computed,"computed=56 (mkt=0.225, par=0.4042338930105427); ocr_was=44",AgriPric-03-30-1972.pdf,5,"American upland Ct. : 12.74 50,86 53.89 53,89 5/44 56 52",475,1404,2948,1463,400
1971-03,cotton,cents/pound,56,,50.86,,False,review_computed,"computed=56 (mkt=0.225, par=0.4042338930105427); ocr_was=41",AgriPric-04-30-1971.pdf,5,American upland Ct. : 12.62 48.81 50.86 51.36 44 41 43,367,1430,2848,1487,400
1971-07,cotton,cents/pound,56,,51.74,,False,review_computed,"pct values span wide range; pct=5_likely_truncated; computed=56 (mkt=0.228, par=0.4083170636470129); ocr_was=5",AgriPric-07-31-1972.pdf,5,American upland Ct. : 12.74 51.74 55.04 $5.16 5/ 44 58 56,265,1392,2747,1451,400
1971-07,cotton,cents/pound,56,,51.74,,False,review_computed,"computed=56 (mkt=0.228, par=0.4083170636470129); ocr_was=46",AgriPric-08-30-1971.pdf,5,"American upland Ct.: 12.62 48.94 51.74 51,99 46 46 52",389,1462,2860,1513,400
1972-01,cotton,cents/pound,73,,53.51,,False,review_computed,"computed=73 (mkt=0.295, par=0.40485918884664135); ocr_was=55",AgriPric-01-30-1973.pdf,5,American upland Ct. : 12.80 53.51 57.20 58.62 55 45 38,259,1350,2789,1399,400
1972-01,cotton,cents/pound,73,,53.51,,False,review_computed,"computed=73 (mkt=0.295, par=0.40485918884664135); ocr_was=57",AgriPric-02-29-1972.pdf,5,American upland Ct. : 12.74 50.86 53.51 53.89 5/43 57 56,433,1424,2788,1479,400
1972-09,cotton,cents/pound,63,,55.67,,False,review_computed,"computed=63 (mkt=0.267, par=0.4215645437262358); ocr_was=48",AgriPric-09-28-1973.pdf,5,American upland Ct.; 12.80 55.67 66.05 65.54 *48 56 68,417,1506,2962,1569,400
1972-12,cotton,cents/pound,58,,57.2,,False,review_computed,"computed=58 (mkt=0.252, par=0.4313912230671737); ocr_was=45",AgriPric-01-30-1973.pdf,5,American upland Ct. : 12.80 53.51 57.20 58.62 55 45 38,259,1350,2789,1399,400
1974-01,cotton,cents/pound,104,,66.73,,False,review_computed,"computed=104 (mkt=0.506, par=0.4859059995668183); ocr_was=76",AgriPric-01-31-1975.pdf,5,AMERICAN UPLAND CT.: 12.30 66.73 76.01 75.28 *76 57 56,229,1490,2711,1533,400
1974-01,cotton,cents/pound,104,,66.71,,False,review_computed,"pct values span wide range; computed=104 (mkt=0.506, par=0.4859059995668183); ocr_was=86",AgriPric-02-28-1974.pdf,5,American upland Ct.: 12.40 59.52 66.71 67.58 *38 86 84,407,1402,2874,1447,400
1974-03,cotton,cents/pound,109,,68.08,,False,review_computed,"pct values span wide range; computed=109 (mkt=0.534, par=0.490438704786658); ocr_was=78",AgriPric-03-31-1975.pdf,5,AMERICAN UPLAND CT. : 12.30 68.08 75.65 75.28 *78 42 40 -,367,1452,3187,1489,400
1974-04,cotton,cents/pound,110,,69.69,,False,review_computed,"pct values span wide range; computed=110 (mkt=0.549, par=0.4985975741823695); ocr_was=79",AgriPric-04-30-1975.pdf,5,AMERICAN UPLAND . CT. : 12.30 69.69 75.28 76.38 *79 40 42,305,1512,2807,1551,400
1974-05,cotton,cents/pound,99,,69.94,,False,review_computed,"computed=99 (mkt=0.492, par=0.4967844920944337); ocr_was=70",AgriPric-05-30-1975.pdf,5,AMERICAN UPLAND CT. : 12.30 69.94 76.38 77.412 70 42 47,341,1508,2819,1561,400
1974-05,cotton,cents/pound,99,,69.94,,False,review_computed,"computed=99 (mkt=0.492, par=0.4967844920944337); ocr_was=70",AgriPric-06-28-1974.pdf,5,American upland Ct. ; 12.40 63.87 69.94 70.31 46 70 68,375,1438,2863,1483,400
1974-07,cotton,cents/pound,98,,71.05,,False,review_computed,"computed=98 (mkt=0.494, par=0.5022237383582413); ocr_was=70",AgriPric-07-31-1975.pdf,5,"AMERICAN UPLAND cT : 12,30 71,05 77.86 78,23 *70 47 52",275,1480,2809,1525,400
1974-07,cotton,cents/pound,98,,71.05,,False,review_computed,"computed=98 (mkt=0.494, par=0.5022237383582413); ocr_was=64",AgriPric-08-30-1974.pdf,5,"American upland ct. : 12,40 66.05 71.05 73,16 *57 64 61",379,1516,2883,1571,400
1974-12,cotton,cents/pound,83,,76.01,,False,review_computed,"computed=83 (mkt=0.438, par=0.5276068875893437); ocr_was=57",AgriPric-01-31-1975.pdf,5,AMERICAN UPLAND CT.: 12.30 66.73 76.01 75.28 *76 57 56,229,1490,2711,1533,400
1975-06,cotton,cents/pound,72,,77.86,,False,review_computed,"computed=72 (mkt=0.389, par=0.5416910143608414); ocr_was=50",AgriPric-06-29-1976.pdf,5,"AMERICAN UPLAND CT. : 12,00 77,86 78.72 79 56 *50 73 75",301,1468,2671,1511,400
1975-06,cotton,cents/pound,72,,77.86,,False,review_computed,"computed=72 (mkt=0.389, par=0.5416910143608414); ocr_was=47",AgriPric-07-31-1975.pdf,5,"AMERICAN UPLAND cT : 12,30 71,05 77.86 78,23 *70 47 52",275,1480,2809,1525,400
1976-05,cotton,cents/pound,95,,78.72,,False,review_computed,"computed=95 (mkt=0.575, par=0.6052691170861937); ocr_was=73",AgriPric-05-31-1977.pdf,5,AMERICAN UPLAND CT. : 12.20 78.72 84.55 84.67 73 80 81,329,1512,2793,1565,400
1976-05,cotton,cents/pound,95,,78.72,,False,review_computed,"computed=95 (mkt=0.575, par=0.6052691170861937); ocr_was=73",AgriPric-06-29-1976.pdf,5,"AMERICAN UPLAND CT. : 12,00 77,86 78.72 79 56 *50 73 75",301,1468,2671,1511,400
1977-07,cotton,cents/pound,91,,84.1,,False,review_computed,"computed=91 (mkt=0.617, par=0.679292465568458); ocr_was=73",AgriPric-07-31-1978.pdf,5,AMERICAN UPLAND CT : 12.10 84.10 90.40 90.60 73 61 63,295,1516,2801,1561,400
1977-07,cotton,cents/pound,91,,84.1,,False,review_computed,"computed=91 (mkt=0.617, par=0.679292465568458); ocr_was=75",AgriPric-08-31-1977.pdf,5,"AMERICAN UPLAND CT. : 12.20 79.56 84,10 83.70 74 #75 77",481,1682,2705,1721,400
1977-12,cotton,cents/pound,72,,84.1,,False,review_computed,"computed=72 (mkt=0.487, par=0.679292465568458); ocr_was=57",AgriPric-01-31-1978.pdf,5,AMERICAN UPLAND CT. : 12.10 81.60 84.10 85.40 77 57 56,483,1506,2655,1543,400
1978-04,cotton,cents/pound,71,,89.1,,False,review_computed,"computed=71 (mkt=0.522, par=0.73475795149379); ocr_was=59",AgriPric-04-30-1979.pdf,5,AMERICAN UPLAND CT. : 11.90 89.10 98.20 99.20 59 53 52,347,1554,2825,1601,400
